n = 5
  |V|   |E|   deg   Gen Set   alpha   sigma
  25    150   12    [1, 2, 4, 6, 7, 8]                 5       1
  25    150   12    [1, 2, 4, 6, 7, 9]                 5       1
  25    150   12    [1, 2, 4, 6, 7, 11]                5       1
  25    150   12    [1, 2, 4, 6, 7, 12]                5       1
  25    150   12    [1, 2, 4, 6, 8, 9]                 5       1
  25    150   12    [1, 2, 4, 6, 8, 11]                5       1
  25    150   12    [1, 2, 4, 6, 8, 12]                5       1
  25    150   12    [1, 2, 4, 6, 9, 11]                5       1
  25    150   12    [1, 2, 4, 6, 9, 12]                5       1
  25    150   12    [1, 2, 4, 6, 11, 12]               5       1
  25    150   12    [1, 2, 4, 7, 8, 9]                 5       1
  25    150   12    [1, 2, 4, 7, 8, 11]                6       1
  25    150   12    [1, 2, 4, 7, 8, 12]                5       1
  25    150   12    [1, 2, 4, 7, 9, 11]                5       1
  25    150   12    [1, 2, 4, 7, 9, 12]                6       1
  25    150   12    [1, 2, 4, 7, 11, 12]               5       1
  25    150   12    [1, 2, 4, 8, 9, 11]                5       1
  25    150   12    [1, 2, 4, 8, 9, 12]                5       1
  25    150   12    [1, 2, 4, 8, 11, 12]               5       1
  25    150   12    [1, 2, 4, 9, 11, 12]               5       1
  25    150   12    [1, 2, 6, 7, 8, 9]                 5       1
  25    150   12    [1, 2, 6, 7, 8, 11]                5       2
  25    150   12    [1, 2, 6, 7, 8, 12]                5       1
  25    150   12    [1, 2, 6, 7, 9, 11]                5       1
  25    150   12    [1, 2, 6, 7, 9, 12]                5       1
  25    150   12    [1, 2, 6, 7, 11, 12]               5       1
  25    150   12    [1, 2, 6, 8, 9, 11]                5       1
  25    150   12    [1, 2, 6, 8, 9, 12]                6       1
  25    150   12    [1, 2, 6, 8, 11, 12]               5       1
  25    150   12    [1, 2, 6, 9, 11, 12]               5       1
  25    150   12    [1, 2, 7, 8, 9, 11]                5       1
  25    150   12    [1, 2, 7, 8, 9, 12]                5       1
  25    150   12    [1, 2, 7, 8, 11, 12]               5       1
  25    150   12    [1, 2, 7, 9, 11, 12]               5       2
  25    150   12    [1, 2, 8, 9, 11, 12]               5       1
  25    150   12    [1, 3, 4, 6, 7, 8]                 5       2
  25    150   12    [1, 3, 4, 6, 7, 9]                 5       1
  25    150   12    [1, 3, 4, 6, 7, 11]                5       1
  25    150   12    [1, 3, 4, 6, 7, 12]                5       1
  25    150   12    [1, 3, 4, 6, 8, 9]                 5       1
  25    150   12    [1, 3, 4, 6, 8, 11]                5       1
  25    150   12    [1, 3, 4, 6, 8, 12]                6       1
  25    150   12    [1, 3, 4, 6, 9, 11]                5       1
  25    150   12    [1, 3, 4, 6, 9, 12]                5       1
  25    150   12    [1, 3, 4, 6, 11, 12]               5       1
  25    150   12    [1, 3, 4, 7, 8, 9]                 5       1
  25    150   12    [1, 3, 4, 7, 8, 11]                5       1
  25    150   12    [1, 3, 4, 7, 8, 12]                5       1
  25    150   12    [1, 3, 4, 7, 9, 11]                5       1
  25    150   12    [1, 3, 4, 7, 9, 12]                5       2
  25    150   12    [1, 3, 4, 7, 11, 12]               5       1
  25    150   12    [1, 3, 4, 8, 9, 11]                5       1
  25    150   12    [1, 3, 4, 8, 9, 12]                5       1
  25    150   12    [1, 3, 4, 8, 11, 12]               5       1
  25    150   12    [1, 3, 4, 9, 11, 12]               5       1
  25    150   12    [1, 3, 6, 7, 8, 9]                 5       1
  25    150   12    [1, 3, 6, 7, 8, 11]                5       1
  25    150   12    [1, 3, 6, 7, 8, 12]                5       1
  25    150   12    [1, 3, 6, 7, 9, 11]                5       1
  25    150   12    [1, 3, 6, 7, 9, 12]                5       1
  25    150   12    [1, 3, 6, 7, 11, 12]               5       1
  25    150   12    [1, 3, 6, 8, 9, 11]                5       1
  25    150   12    [1, 3, 6, 8, 9, 12]                5       1
  25    150   12    [1, 3, 6, 8, 11, 12]               5       1
  25    150   12    [1, 3, 6, 9, 11, 12]               5       1
  25    150   12    [1, 3, 7, 8, 9, 11]                5       1
  25    150   12    [1, 3, 7, 8, 9, 12]                5       1
  25    150   12    [1, 3, 7, 8, 11, 12]               5       1
  25    150   12    [1, 3, 7, 9, 11, 12]               6       1
  25    150   12    [1, 3, 8, 9, 11, 12]               5       1
  25    150   12    [1, 4, 6, 7, 8, 9]                 5       1
  25    150   12    [1, 4, 6, 7, 8, 11]                5       1
  25    150   12    [1, 4, 6, 7, 8, 12]                5       1
  25    150   12    [1, 4, 6, 7, 9, 11]                5       1
  25    150   12    [1, 4, 6, 7, 9, 12]                5       1
  25    150   12    [1, 4, 6, 7, 11, 12]               5       1
  25    150   12    [1, 4, 6, 8, 9, 11]                5       1
  25    150   12    [1, 4, 6, 8, 9, 12]                5       1
  25    150   12    [1, 4, 6, 8, 11, 12]               5       1
  25    150   12    [1, 4, 6, 9, 11, 12]               5       1
  25    150   12    [1, 4, 7, 8, 9, 11]                5       1
  25    150   12    [1, 4, 7, 8, 9, 12]                5       1
  25    150   12    [1, 4, 7, 8, 11, 12]               5       1
  25    150   12    [1, 4, 7, 9, 11, 12]               5       1
  25    150   12    [1, 4, 8, 9, 11, 12]               5       1
  25    150   12    [1, 6, 7, 8, 9, 11]                5       1
  25    150   12    [1, 6, 7, 8, 9, 12]                5       2
  25    150   12    [1, 6, 7, 8, 11, 12]               5       1
  25    150   12    [1, 6, 7, 9, 11, 12]               5       1
  25    150   12    [1, 6, 8, 9, 11, 12]               5       1
  25    150   12    [1, 7, 8, 9, 11, 12]               5       1
  25    150   12    [2, 3, 4, 6, 7, 8]                 5       1
  25    150   12    [2, 3, 4, 6, 7, 9]                 5       1
  25    150   12    [2, 3, 4, 6, 7, 11]                5       1
  25    150   12    [2, 3, 4, 6, 7, 12]                5       1
  25    150   12    [2, 3, 4, 6, 8, 9]                 5       1
  25    150   12    [2, 3, 4, 6, 8, 11]                5       2
  25    150   12    [2, 3, 4, 6, 8, 12]                5       1
  25    150   12    [2, 3, 4, 6, 9, 11]                5       1
  25    150   12    [2, 3, 4, 6, 9, 12]                5       1
  25    150   12    [2, 3, 4, 6, 11, 12]               6       1
  25    150   12    [2, 3, 4, 7, 8, 9]                 5       1
  25    150   12    [2, 3, 4, 7, 8, 11]                5       1
  25    150   12    [2, 3, 4, 7, 8, 12]                5       1
  25    150   12    [2, 3, 4, 7, 9, 11]                5       1
  25    150   12    [2, 3, 4, 7, 9, 12]                5       1
  25    150   12    [2, 3, 4, 7, 11, 12]               5       1
  25    150   12    [2, 3, 4, 8, 9, 11]                6       1
  25    150   12    [2, 3, 4, 8, 9, 12]                5       1
  25    150   12    [2, 3, 4, 8, 11, 12]               5       1
  25    150   12    [2, 3, 4, 9, 11, 12]               5       2
  25    150   12    [2, 3, 6, 7, 8, 9]                 5       1
  25    150   12    [2, 3, 6, 7, 8, 11]                5       1
  25    150   12    [2, 3, 6, 7, 8, 12]                5       1
  25    150   12    [2, 3, 6, 7, 9, 11]                5       1
  25    150   12    [2, 3, 6, 7, 9, 12]                5       1
  25    150   12    [2, 3, 6, 7, 11, 12]               5       1
  25    150   12    [2, 3, 6, 8, 9, 11]                5       1
  25    150   12    [2, 3, 6, 8, 9, 12]                5       1
  25    150   12    [2, 3, 6, 8, 11, 12]               5       1
  25    150   12    [2, 3, 6, 9, 11, 12]               5       1
  25    150   12    [2, 3, 7, 8, 9, 11]                5       1
  25    150   12    [2, 3, 7, 8, 9, 12]                5       1
  25    150   12    [2, 3, 7, 8, 11, 12]               5       1
  25    150   12    [2, 3, 7, 9, 11, 12]               5       1
  25    150   12    [2, 3, 8, 9, 11, 12]               5       1
  25    150   12    [2, 4, 6, 7, 8, 9]                 5       1
  25    150   12    [2, 4, 6, 7, 8, 11]                5       1
  25    150   12    [2, 4, 6, 7, 8, 12]                5       1
  25    150   12    [2, 4, 6, 7, 9, 11]                5       1
  25    150   12    [2, 4, 6, 7, 9, 12]                5       1
  25    150   12    [2, 4, 6, 7, 11, 12]               5       1
  25    150   12    [2, 4, 6, 8, 9, 11]                5       1
  25    150   12    [2, 4, 6, 8, 9, 12]                5       1
  25    150   12    [2, 4, 6, 8, 11, 12]               5       1
  25    150   12    [2, 4, 6, 9, 11, 12]               5       1
  25    150   12    [2, 4, 7, 8, 9, 11]                5       1
  25    150   12    [2, 4, 7, 8, 9, 12]                5       1
  25    150   12    [2, 4, 7, 8, 11, 12]               5       1
  25    150   12    [2, 4, 7, 9, 11, 12]               5       1
  25    150   12    [2, 4, 8, 9, 11, 12]               5       1
  25    150   12    [2, 6, 7, 8, 9, 11]                5       1
  25    150   12    [2, 6, 7, 8, 9, 12]                5       1
  25    150   12    [2, 6, 7, 8, 11, 12]               5       1
  25    150   12    [2, 6, 7, 9, 11, 12]               5       1
  25    150   12    [2, 6, 8, 9, 11, 12]               5       2
  25    150   12    [2, 7, 8, 9, 11, 12]               5       1
  25    150   12    [3, 4, 6, 7, 8, 9]                 6       1
  25    150   12    [3, 4, 6, 7, 8, 11]                5       1
  25    150   12    [3, 4, 6, 7, 8, 12]                5       1
  25    150   12    [3, 4, 6, 7, 9, 11]                5       1
  25    150   12    [3, 4, 6, 7, 9, 12]                5       1
  25    150   12    [3, 4, 6, 7, 11, 12]               5       1
  25    150   12    [3, 4, 6, 8, 9, 11]                5       1
  25    150   12    [3, 4, 6, 8, 9, 12]                5       2
  25    150   12    [3, 4, 6, 8, 11, 12]               5       1
  25    150   12    [3, 4, 6, 9, 11, 12]               5       1
  25    150   12    [3, 4, 7, 8, 9, 11]                5       1
  25    150   12    [3, 4, 7, 8, 9, 12]                5       1
  25    150   12    [3, 4, 7, 8, 11, 12]               5       1
  25    150   12    [3, 4, 7, 9, 11, 12]               5       1
  25    150   12    [3, 4, 8, 9, 11, 12]               5       1
  25    150   12    [3, 6, 7, 8, 9, 11]                5       1
  25    150   12    [3, 6, 7, 8, 9, 12]                5       1
  25    150   12    [3, 6, 7, 8, 11, 12]               5       1
  25    150   12    [3, 6, 7, 9, 11, 12]               5       1
  25    150   12    [3, 6, 8, 9, 11, 12]               5       1
  25    150   12    [3, 7, 8, 9, 11, 12]               5       1
  25    150   12    [4, 6, 7, 8, 9, 11]                5       1
